Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
602avenue,602avenue-20250806212604-912409261508309,"(1) Fast-paced, upbeat electronic music begins immediately. A female voice provides narration in a lively, expressive tone. (2) Sounds of mouse clicks and rapid speech as she describes her search. (3) Loud sound effects (SFX) of boxes being tapped and opened. (4) Distinct, amplified crunchy sounds (ASMR style) as she bites into the chocolate sticks. (5) The music continues at a steady volume while she expresses disappointment about the lack of juice inside. (6) Another set of loud crunching sounds during the second tasting. (7) The music and narration conclude with a final question and upbeat notes.",2,11.170487,6.415915
602avenue,602avenue-20250806214054-904951825446691,"(1) High-pitched and energetic female vocals start immediately, speaking in Mandarin Chinese over upbeat, mid-tempo electronic background music. (2) Sound of powder scraping against a bowl is heard briefly as she speaks. (3) The music continues at a steady pace as the speaker's tone becomes more persuasive and explanatory. (4) Mechanical clicking sounds of a pump bottle being used are audible. (5) The sound of the mask being peeled from the skin (a soft tearing/plastic sound) is heard towards the end. (6) The video ends with a final call to action in a cheery tone.",3,10.502882,4.0690527
602avenue,602avenue-20250806225241-1272624531434555,"(1) An upbeat, high-tempo pop song titled ""Soda Pop"" begins immediately with clear female vocals singing lyrics about ""soda pop."" (2) The music remains continuous and consistent in energy level throughout the entire video. (3) There are no audible ambient noises from the subway or airport, nor are there any additional sound effects; the studio-recorded music track dominates the entire audio experience.",1,10.501412,-1.5256578
602avenue,602avenue-20250806230806-1119024990324988,"(1) A female voice counts 'Yi, er, san' (One, two, three) in Mandarin Chinese over low ambient city noise. (2) A rhythmic, upbeat electronic pop track starts abruptly. A stylized whisper of the word 'Dior' is heard as the first billboard appears. (3) The electronic music maintains a steady, high-tempo beat with bass emphasis throughout the montage of billboard displays, with no further speech or significant ambient sound.",3,9.868759,3.3371875
602avenue,602avenue-20250806234225-3042543655946321,"(1) Fast-paced, upbeat Vietnamese pop music with a strong rhythmic beat and high-pitched female vocals starts immediately and remains constant. (2) No spoken dialogue from the person on screen is detected throughout the video. (3) Subtle ambient car movement sounds and the clicking of makeup compacts are masked by the loud background music. (4) The music maintains a consistent tempo and volume until the end of the clip.",1,10.583799,-1.3705559
602avenue,602avenue-20250807000837-889330870603128,(1) Upbeat K-pop music begins immediately featuring high-energy female vocals performing rhythmic lyrics ('A-B-C-D-E-F-G...'). (2) The music maintains a fast tempo with heavy electronic beats. (3) Slight ambient wind noise is audible in the background throughout the dance performance.,1,10.459596,-0.9529793
602avenue,602avenue-20250807001026-1176935484304428,"(1) High-energy upbeat pop music begins immediately with a female vocalist singing lyrics like ""We could be free"". (2) As the visuals transition to the press conference, the music remains at a consistent high volume, becoming the dominant audio layer. (3) Very faint ambient noise of a public gathering and camera shutters can be heard beneath the music, but no clear speech from the subjects is audible.",1,10.894138,-0.9369911
602avenue,602avenue-20250807002852-2106322826609785,"(1) Upbeat, energetic electronic background music starts immediately with a fast-paced tempo. (2) A female voice speaking Mandarin begins a high-energy narration, maintaining a friendly and persuasive tone throughout. (3) Subtle sound effects like 'dings' and 'sparkles' (SFX) are layered over the music during scene transitions and product reveals. (4) The music shifts slightly in volume to accommodate the detailed explanation of product ingredients but remains constant in style. (5) The audio concludes with a clear, enthusiastic call-to-action directed at the audience.",5,11.06577,4.8197756
602avenue,602avenue-20250807040308-1498071125018404,"(1) Upbeat, energetic background music with a steady electronic beat begins. A female voice speaks enthusiastically in a mix of Mandarin and Korean. (2) Sound of plastic crinkling is prominent as bags are opened. Audible crunching sounds occur every time she takes a bite of a snack. (3) Music stays consistent throughout, serving as a rhythmic backdrop to her vocal reactions, which range from 'Mmm' to surprised exclamations. (4) Occasional cartoon-like sound effects (pings and pops) accentuate on-screen text appearances. No significant ambient noise is heard.",2,10.449171,6.779655
602avenue,602avenue-20250807200249-894250386943085,"(1) The video starts with the 'Oh No' meme song (Capone - Oh No) featuring a high-pitched vocal loop. (2) This 'Oh No' audio continues and loops as the visual scenes shift through different emotional states. (3) Suddenly, the meme music cuts out and is replaced by a cheerful, commercial-style jingle with a British male voice-over saying 'Nothing beats a Jet2 holiday and right now...' before cutting off.",0,11.513032,-1.1846699
602avenue,602avenue-20250807201152-1637007510647234,"(1) The video begins with an upbeat, high-tempo K-pop track ('Not Shy' by ITZY) that remains the dominant audio layer throughout. (2) Faint ambient noise of a large crowd cheering and a stadium announcer's muffled voice is layered under the music. (3) No direct dialogue from the creator is audible; the soundscape is a mix of the continuous BGM and occasional stadium SFX (clapping, horns). (4) The audio transitions between stadium acoustics and a slightly quieter, studio-like clarity for the music track. (5) In the final seconds, the ambient noise fades, leaving only the music and the sound of drinking water.",1,10.701335,-0.77085525
602avenue,602avenue-20250808084326-1976796079894900,"(1) An upbeat, medium-tempo pop-style BGM starts immediately. A high-pitched, enthusiastic female voice (vocal) begins speaking in Korean. (2) Male voices join in, sounding polite and curious as they interact with the host. (3) Sound effects (SFX) like sparkles and 'ping' sounds are heard when text overlays appear. (4) The audio concludes with a mixture of collective laughter from the actors and the host, while the music maintains a cheerful tone.",0,12.045472,1.626066
602avenue,602avenue-20250808102440-4316506568637027,"(1) Fast-paced, upbeat electronic pop music starts immediately. A female voice speaks in a hurried, high-pitched tone in Mandarin. (2) Swishing and tapping sound effects are synchronized with the rapid visual cuts and makeup application. (3) The music maintains a consistent, high-energy rhythm throughout. (4) The vocal speed remains fast, with brief pauses between sentences to match the scene transitions. (5) A spraying sound effect is heard when the setting mist is used. (6) The video ends with a final cheery greeting from the female speaker as the music fades.",3,10.123313,3.2641277
602avenue,602avenue-20250809030407-1226719889639629,"(1) An upbeat, high-tempo K-pop style instrumental begins immediately. (A) A female voice speaks in a lively, high-pitched, and excited tone. (B) The background music has a driving electronic rhythm. (C) Studio quiet is maintained. (D) A soft 'pop' sound effect occurs during the first scene transition. (2) (A) The female speaker provides continuous narration, describing the flavors and textures. (B) The BGM remains steady in volume. (C) Faint, rhythmic chewing sounds are audible when she bites into the food. (D) No additional sound effects are used. (3) (A) The tone of the vocals remains friendly and inquisitive toward the end. (B) The music maintains its energy until the very end. (C) No ambient environmental noise is detected. (D) None.",2,10.846429,7.126233
602avenue,602avenue-20250813232242-1581780132916121,"(1) An upbeat, electronic pop track begins. A female voice speaks in a friendly, enthusiastic tone in Traditional Chinese throughout the video. (2) The music continues as she narrates her frustration with humidity. (3) Rhythmic sound effects of liquid being pumped and hair being washed are audible during the tutorial segment. (4) The loud whirring sound of a hair dryer dominates the audio for a few seconds. (5) The narrator's voice becomes more cheerful in the conclusion as the music reaches its peak before fading.",3,10.01301,3.394566
602avenue,602avenue-20250817191912-1935634657049911,"(1) A rhythmic, repetitive electronic beat begins featuring a processed vocal sample that sounds like 'Ung-ke'. (2) This beat continues at a steady, upbeat tempo throughout the visual transitions. (3) The music concludes just as the reveal happens, followed by a brief moment of ambient room noise and muffled crowd sounds as the subjects wave.",1,11.592564,-1.4947742
602avenue,602avenue-20250818111146-2382062982307952,"(1) Upbeat, high-tempo electronic pop music starts and continues throughout the video. (2) A female voice speaks energetically in a mix of Mandarin and Korean, explaining the shirt's design and then introducing the haul items. (3) Various sound effects occur: 'pop' sounds when items are shown, and 'whoosh' sounds during quick scene transitions. (4) The audio concludes with a friendly sign-off as the music maintains its energetic volume.",5,10.470376,4.469695
602avenue,602avenue-20250824105026-731545473222900,"(1) Upbeat, high-tempo pop music with a strong electronic beat begins. A female voice is heard making satisfying eating and slurping sounds, followed by an enthusiastic ""Yummy!"" (2) The music continues as the female speaker provides a fast-paced narration in Chinese, describing the steps of making the porridge. (3) Sound effects like the crisp rustling of seaweed packets, the clicking of scissors, and the bubbling of the pot are layered over the music. (4) The speaker's tone becomes more persuasive and high-pitched during the final segment as she transitions from describing the food to discussing a product sale. (5) The video ends with a final upbeat musical flourish and the speaker's closing remarks.",2,10.029159,7.322448
602avenue,602avenue-20250826015122-930044359970710,"(1) Upbeat, fast-tempo electronic music begins alongside a camera shutter sound effect. (2) As the subject eats, loud, exaggerated crunching sound effects are synchronized with her chewing. (3) The music shifts to a more playful and comedic melody as she starts stuffing her mouth. The volume of the crunching sound effects increases, emphasizing the texture of the food.",2,10.7179365,7.281852
602avenue,602avenue-20250826230057-917231461039040,"(1) Upbeat, high-tempo pop music begins immediately. A female voice speaks in Mandarin with a high-pitched, energetic, and slightly indignant tone, responding to a comment. (2) The music continues as a background layer while the woman's speech remains dense and expressive, punctuated by occasional sharp vocal emphasis to mimic annoyance. (3) Sound effects like 'pop' or 'ding' accompany some text appearances. The woman's voice shifts to enthusiastic 'Mmm' sounds while chewing, maintaining the high energy until the end.",3,9.33831,2.9143915
602avenue,602avenue-20250828112640-788147827666935,"(1) High-tempo electronic dance music begins immediately with a repetitive rhythmic vocal hook saying 'Um-pa, um-pa'. (2) The music continues at a constant volume and pace, synchronized with visual cuts between different products and scenes. (3) No ambient environmental sounds or spoken dialogue are detected throughout the clip.",1,11.089793,-1.9675013
602avenue,602avenue-20250828221048-1971490927580251,"(1) Fast-paced, high-pitched female voice speaking Mandarin with an excited and persuasive tone. (2) Upbeat, energetic electronic background music with a steady rhythmic beat begins. (3) Occasional high-pitched sound effects (dings and sparkles) accompany text appearances. (4) The music maintains a constant high energy as the voice transitions from product praise to specific instructional steps for purchasing.",3,10.328411,4.603265
602avenue,602avenue-20250829135501-940225325005093,"(1) Fast-paced, upbeat electronic background music plays. A high-pitched female voice speaks energetically in Mandarin. Crunching sound effects are heard. (2) Comical 'fail' sound effects and a low groan occur as she tries the cereal with water. (3) Sound of footsteps and muffled outdoor ambient noise as she travels. (4) Liquid pouring and splashing sounds as she mixes the drink into a bowl. (5) Loud, rhythmic slurping and chewing sounds (ASMR-style) dominate as she eats the mixture. (6) Music remains upbeat through the end, concluding with an enthusiastic promotional delivery of the '2 for 99' offer.",2,10.562427,6.83175
602avenue,602avenue-20250831174456-1633955184407778,"(1) Fast-paced, upbeat electronic pop music starts and continues as a consistent background layer throughout the video. (2) A young female voice speaks continuously in a high-pitched, enthusiastic, and fast-paced tone. (3) Sound effects of loud, crisp chewing and crunching (ASMR style) are layered over the music whenever the woman eats. (4) The audio remains clear with no significant ambient noise, suggesting a controlled indoor environment.",2,10.767107,7.353282
602avenue,602avenue-20250831231117-1413345207245543,"(1) High-pitched, enthusiastic female vocals speak in Mandarin with a Korean accent over upbeat, medium-tempo electronic background music. (2) Music continues as ambient sounds of a busy outdoor market, including distant chatter and vehicle noises, enter the soundscape. (3) Distinctive sound effects (SFX) such as 'crunch' and 'slurp' are added during eating close-ups. (4) An off-screen male voice asks questions, creating a conversational tone. (5) The sound of light rain and its impact on an umbrella becomes audible during the middle section. (6) Music remains steady through the final segment where the female speaker details brand event information.",2,10.5550375,5.929367
602avenue,602avenue-20250901215730-933534402456325,"(1) Upbeat, high-tempo pop music begins immediately. A young female voice speaks in an energetic, high-pitched tone. Ambient sounds of a moving vehicle are audible but muffled. (2) Music continues as a second female voice enters briefly. Sound of rustling plastic packaging is heard as she opens the product. (3) Crunching and eating sounds are present alongside the constant BGM. Occasional 'ding' sound effects are used to punctuate specific text appearances. (4) The main female voice maintains a high speech density, concluding with an enthusiastic sign-off while the music fades out slightly.",5,11.806795,6.3709846
602avenue,602avenue-20250903003341-1427376322379532,"(1) Upbeat, high-energy pop background music begins immediately and continues throughout the video. (2) A female voice speaks in an energetic, high-pitched, and persuasive tone in Mandarin Chinese. (3) Periodic 'ding' and 'pop' sound effects punctuate the appearance of text and checklist points. (4) The sound of water being swallowed is audible during the product demonstration. (5) The speaker's pace is fast, typical of promotional social media content. (6) The video ends with the music fading out as she makes a final exclamation of satisfaction while eating.",2,10.267273,6.58187
602avenue,602avenue-20250906163551-938002218679752,"(1) Upbeat, energetic pop music with electronic beats begins. (2) A female speaker begins a high-pitched, enthusiastic Mandarin narration, explaining a viral Korean makeup trend. (3) Sound effects like 'dings' and 'pops' are heard as text and product names appear. (4) The music remains consistent and energetic as she transitions into a detailed review of the skincare products. (5) The speaker's tone becomes more instructional and persuasive as she describes the product benefits. (6) Music fades slightly as the video ends with a closing remark.",5,11.242875,4.858429
602avenue,602avenue-20250908045808-2110197666502883,"(1) Upbeat, medium-tempo electronic background music begins. A female voice speaks Chinese clearly, acting as a teacher. (2) Two male voices repeat specific Chinese phrases after the woman, speaking with a slight Korean accent. (3) The female voice transitions into role-playing scenarios, speaking with higher energy. The males respond with short, monotone phrases. (4) Ambient restaurant noise and the sound of tea cups clinking are heard. Laughter from a crowd of off-screen staff occurs during the transitions.",4,10.944819,2.2891667
602avenue,602avenue-20250911063740-2136828867064032,"(1) A fast-paced, upbeat Japanese rap song with a heavy beat starts immediately and plays throughout the entire video. (2) No spoken dialogue is heard from the two women on screen. (3) The acoustic environment is dominated entirely by the studio-quality music track, with no detectable ambient noise or sound effects from the physical scene.",1,10.563108,-1.3694932
602avenue,602avenue-20250914055654-782426894423252,"(1) Upbeat, high-tempo pop music begins immediately as a female voice enthusiastically introduces the giant marshmallows in Mandarin. (2) As the woman starts eating, the background music volume slightly decreases to highlight loud, crisp, and high-fidelity crunching and chewing sounds (ASMR). (3) The woman provides verbal feedback on the flavors and texture, interspersed with more exaggerated chewing sounds. (4) The music remains consistent in energy until the end of the clip.",2,10.426502,7.001066
602avenue,602avenue-20250916071059-2465000727347961,"(1) Upbeat, medium-tempo electronic lo-fi music starts as a high-pitched, energetic female voice speaks in Mandarin. (2) SFX are heard, including a buzzer sound for the 'wrong' method and a pleasant chime for the 'right' method. (3) The music remains continuous as the woman provides detailed narration about the application steps, occasionally interrupted by a popping sound effect when new text appears. (4) The audio concludes with a smooth fade-out of the BGM and a final cheerful vocal sign-off.",3,9.890042,3.2860603
602avenue,602avenue-20250916121005-1196589175797791,"(1) The audio begins with a male voice speaking Korean in a soft, polite tone, followed immediately by a Chinese translation. (2) A rhythmic, upbeat music track with a strong bass line and 'ding' sound effects kicks in, synchronized with the visual transitions of the meat trays appearing. (3) The music continues as the men make enthusiastic eating sounds and a final exclamation of 'Haochi!' (Delicious) is heard in a high-pitched, excited male voice.",2,9.911472,7.0970516
602avenue,602avenue-20250916140317-2146969699474406,"(1) Fast-paced, upbeat pop-style music with high-pitched female vocals and an electronic beat starts immediately and continues throughout. (2) Clear, amplified eating sounds (ASMR style) such as slurping noodles, chewing, and the 'clink' of chopsticks against the cup are prominent. (3) The woman makes brief vocalizations like 'Mmm' and 'Whoo' in response to the spiciness. (4) A brief segment of dialogue from a Korean drama can be heard in the background when the laptop is visible. (5) The sound of the carton being opened and the liquid being poured/swallowed is heard near the end.",2,10.617161,7.260316
602avenue,602avenue-20250918114407-4401971093414194,"(1) Upbeat, fast-paced electronic pop music plays in the background throughout the video. (2) A female voice speaks continuously in a friendly and high-pitched tone, alternating between Mandarin and short Korean phrases. (3) Various sound effects (SFX) are used for emphasis, such as 'ding', 'pop', and digital chimes during transitions. (4) Clear audio of eating sounds (slurping and chewing) is audible during the tasting segments. (5) The music volume dips slightly when the creator is speaking and becomes more prominent during montage sequences.",2,10.7694,6.070399
602avenue,602avenue-20250927160712-1321140149839585,"(1) Upbeat, fast-paced hip-hop background music begins with a strong bass beat. A female voice speaks enthusiastically in Chinese. (2) The music continues at a consistent volume as the sounds of plastic crinkling and paper rustling become audible during the cleaning and packaging process. (3) The lyrics 'I just gotta get it watch me go' are heard in the BGM. (4) The audio concludes with the music fading out alongside rhythmic plastic crinkling sounds.",3,9.949798,3.9975455
602avenue,602avenue-20250927181140-1220871220227256,"(1) High-energy, upbeat electronic music plays immediately. A female voice is heard making distressed, whining sounds. (2) The music continues at a steady pace as a male voice speaks briefly in a calm tone. (3) The female voice transitions into loud, high-pitched laughter, accompanied by what sounds like additional canned laughter or background audience laughter effects.",0,12.513424,0.020250142
602avenue,602avenue-20250930201302-25844281975222990,"(1) Upbeat, fast-paced electronic pop remix starts immediately, featuring female vocals singing 'Get out my head' and 'Milkshake brings all the boys to the yard'. (2) High-pitched 'ding' sound effects are layered over the music, synchronized with the poking gestures in the video. (3) Subtle outdoor wind and ambient noise are heard during the brief animal clips. (4) The music remains at a consistent high energy throughout the entire duration.",1,10.958216,-0.9825053
602avenue,602avenue-20251004222425-903219402634583,"(1) An upbeat electronic dance track with a heavy bassline and male rap vocals starts immediately. (2) The music remains continuous with a consistent, energetic tempo throughout the video. (3) No ambient environmental noise or live spoken dialogue is audible; the soundscape consists entirely of the studio-produced background track.",1,11.113899,-1.8793699
602avenue,602avenue-20251004223107-1470419731377193,"(1) Upbeat, high-tempo pop music begins immediately alongside a female voice speaking enthusiastically in Chinese. (2) The sounds of kitchen activity enter: the bubbling of boiling water, the clink of metal tongs, and the steady stream of a water faucet. (3) A distinct, rhythmic chopping sound is heard as the okra is sliced. (4) The music continues as the main character narrating the steps. (5) Sound effects of the jar being shaken are heard. (6) The final phase features prominent eating sounds (ASMR-style chewing and crunching) and verbal exclamations of satisfaction like 'Mmm' and 'Wow'.",2,10.053407,7.383906
602avenue,602avenue-20251004223125-3921672571467644,(1) Upbeat and rhythmic background music with a light electronic beat plays continuously. A female voice speaks in an excited and curious tone in Mandarin. (2) Sound effects (SFX) such as a 'boing' or high-pitched chime accompany transitions. (3) Audible chewing and swallowing sounds occur during the tasting segments. (4) The music remains at a consistent volume while the speaker's tone shifts from doubt to high-pitched enthusiasm as she finishes the tasting.,2,10.760905,5.939638
602avenue,602avenue-20251004223145-1473804247673498,"(1) Upbeat, high-tempo electronic dance music begins immediately and remains constant throughout. (2) A female voice speaks excitedly in a mix of Chinese and Korean with a cheerful and surprised tone. (3) Background sounds of a busy restaurant, including the clinking of plates and faint chatter from other customers, are audible under the music and vocals.",2,9.320282,6.740633
602avenue,602avenue-20251004223218-860949573612842,"(1) A rhythmic, upbeat, and bouncy background track with a moderate tempo begins immediately. (2) A sharp 'ding' sound effect or chime plays each time the woman appears on screen, synchronized with the visual transitions. (3) No human speech or vocalizations are detected throughout the entire duration. (4) The music and sound effects maintain a consistent, studio-quality clarity with no significant ambient noise.",1,11.705623,-2.027718
602avenue,602avenue-20251004223240-1957646064831386,"(1) Fast-paced, upbeat electronic pop music begins immediately as a female voice speaks energetically in Mandarin. (2) Sound effects including a 'splash' as the egg hits water and 'crunching/cracking' sounds as the shell breaks are audible. (3) The vocal tone shifts from excitement to skepticism and humorous disgust ('Oh my god', 'So gross') as she inspects the growing toys. (4) Brief transition music plays between time jumps. (5) The video ends with a conversational outro asking viewers if they want the toys, accompanied by the same upbeat background music.",3,10.246534,4.0283303
602avenue,602avenue-20251004223256-4427421820918284,"(1) An energetic female voice speaks in Mandarin Chinese throughout the clip. (2) An upbeat, mid-tempo background track with electronic and percussion elements plays continuously. (3) The environment sounds like a quiet indoor space with minimal ambient noise.",3,9.032438,2.628523
602avenue,602avenue-20251004223534-2768283930190910,"(1) Fast-paced, upbeat electronic dance music starts immediately with a rhythmic synth lead. A female voice speaks in an energetic and inquisitive tone. (2) The music continues at a high tempo as the female voice continues to speak, punctuated by a brief silence during a transition. (3) The music maintains its energy until the end, with the female voice sounding excited and cheerful.",1,10.916534,-1.8026923
602avenue,602avenue-20251004223629-1234127138906985,"(1) An upbeat, mid-tempo lo-fi pop background music track starts and remains consistent throughout the entire video. (2) A high-pitched, energetic female voice speaks in Mandarin, featuring frequent giggles and excited tones. (3) Ambient sounds of a restaurant (clinking of spoons, background chatter) and outdoor street noise (passing vehicles) are present during specific segments. (4) Sound effects like a 'wink' chime and a sudden high-decibel scream of joy occur during the gift reveal. (5) A male voice is heard off-camera interacting with the woman, though he is never fully seen.",3,10.349428,3.628992
602avenue,602avenue-20251004223828-2149119769236212,"(1) High-energy electronic pop music plays throughout. Loud cheering and laughter from an off-screen crowd are audible. (2) A male voice (host) speaks enthusiastically in Mandarin with a humorous and high-pitched tone, mentioning 'JENNIE' and 'Whiplash'. (3) A female voice (Park Shin-hye) is heard speaking calmly and politely in Korean, which transitions back into the host's excited shouting and the rhythmic BGM. (4) The sound of camera shutters clicking is mixed with the ambient crowd chatter.",4,10.574161,1.8838954
602avenue,602avenue-20251004223902-1452990086411173,"(1) A playful, upbeat lo-fi swing track with a steady percussion beat and woodwind melody starts immediately. No vocals are detected. (2) The music continues as the primary sound; faint ambient noise of motorcycle engines and urban traffic is audible in the background. (3) The background music maintains a constant volume and tempo until the video ends; no speech or sound effects are present.",1,11.451467,-2.1760843
602avenue,602avenue-20251004224006-1972741913277807,"(1) Upbeat, medium-tempo pop music with a female vocal singing a catchy melody starts immediately and remains throughout the video. Ambient white noise from an airplane cabin is subtly present in the background. (2) A female voice begins a clear and energetic narration in Mandarin, describing her journey and the specific brand of toothpaste she is using. The voice is steady, friendly, and professional. (3) Sound effects like a gentle 'ding' or 'swish' accompany some text overlays and scene transitions. The music volume remains consistent, slightly lowered to allow the narration to be dominant. (4) The narration ends as the music fades out towards the final seconds of the video.",3,11.077716,4.5644693
602avenue,602avenue-20251004224119-2098058947647950,"(1) Fast-paced, high-pitched female vocals in Mandarin begin immediately, speaking enthusiastically about a 'popular Korean micro-needle essence'. Upbeat, rhythmic background music starts. (2) The tone shifts slightly to a descriptive mode as she lists common lip problems like dryness and dullness. (3) The music maintains its energetic tempo as she introduces the brand 'CELLMULA' and its specific product lines. (4) The vocals become more technical, explaining ingredients like seaweed micro-needles and Centella asiatica. (5) The audio ends with a clear call to action, mentioning a discount code and prices, while the music fades out.",5,11.231693,4.8422685
602avenue,602avenue-20251004224806-935976715533237,"(1) High-tempo, upbeat pop music with female vocals begins immediately. (2) Pronounced chewing and swallowing sounds (ASMR-style) are layered over the music as the woman eats. (3) A female voice speaks in Mandarin with a friendly and enthusiastic tone, explaining the food. (4) The sound of liquid being sipped through a straw is heard. (5) The music continues at a consistent volume until the video ends.",2,10.337295,7.2046623
602avenue,602avenue-20251004224913-3914362718862878,"(1) An upbeat, fast-paced electronic background track starts immediately. (2) A female voice speaks in an energetic, high-pitched tone in Mandarin, describing the food. (3) Extremely loud, crisp, and rhythmic crunching and munching sounds (ASMR) become the primary focus as she eats. (4) The sounds of a plastic bottle being opened and liquid pouring into a glass are clearly audible. (5) The background music remains consistent throughout the video, and the speaker maintains a lively dialogue with occasional pauses for the eating sounds.",2,10.485539,7.199254
602avenue,602avenue-20251004224953-947749921243917,"(1) High-energy K-pop style music with rhythmic beats and female vocals plays continuously as the foundational audio. (2) A female voice-over speaks in Korean throughout the video in an enthusiastic, high-pitched, and fast-paced tone. (3) Occasional sound effects, such as a playful laugh and the crisp noise of plastic packaging being opened, are interspersed with the commentary.",5,10.67242,4.518724
602avenue,602avenue-20251004225030-1901978247355022,"(1) A high-pitched, energetic female vocal track begins immediately, singing a rhythmic J-pop style song with a fast tempo. (2) The music features bright synth beats and an upbeat pop rhythm. (3) There are no live vocals, ambient environmental noises, or additional sound effects detected; the audio consists entirely of the pre-recorded music track.",1,10.508718,-1.3810496
602avenue,602avenue-20251004225052-1271100831843680,"(1) A female voice speaks French syllables slowly ('Je', 'ma', 'pelle') in a didactic tone, followed by a male voice repeating each one. (2) A steady rhythmic electronic beat underscores the voices. (3) The tempo of the speech and the beat increases significantly. (4) The audio ends with a high-pitched comedic vocal sound 'Mi-poo-poo' and the teacher's voice saying 'Great'.",0,12.282324,-0.104592316
602avenue,602avenue-20251004225112-2279567686163662,(1) An upbeat Korean rap/pop song begins with a steady rhythm and both male and female vocals. No spoken narration is detected. (2) The music continues at a consistent volume throughout the eating demonstration. (3) Subtle chewing and crunching sounds are occasionally audible beneath the music track as she bites into the chicken.,2,10.431559,7.1566057
602avenue,602avenue-20251004225132-1414208536851963,"(1) Upbeat, high-tempo pop music begins immediately as the female speaker talks in an energetic and curious tone. (2) Crisp sound effects of cardboard tearing and plastic rustling are audible as she unboxes the toys. (3) The speaker's voice alternates between Mandarin and Korean phrases, maintaining a high-pitched, excited delivery. (4) Brief ambient sound of a dog barking or moving can be heard in the middle of the clip. (5) The background music remains consistent until the end, providing a rhythmic backdrop to her commentary.",3,10.002848,4.0078835
602avenue,602avenue-20251004225339-954428153921206,"(1) Upbeat electronic dance music starts immediately with a clear, rhythmic percussion track. No vocals are detected. (2) The music maintains a consistent, high-energy tempo as the women dance. Ambient environment noise is completely absent, replaced by the studio-quality music track. (3) The music track continues until the final frame without interruption or vocal additions.",1,10.88535,-2.2565272
602avenue,602avenue-20251004225403-1509824430504308,"(1) A short, upbeat electronic synthesizer melody plays as a high-pitched female voice asks, ""Olive Young?"" in an inquisitive tone. (2) The music continues as the scene cuts to the building, with minor ambient car interior noise. (3) The same female voice says, ""Nope..."" in a flat, slightly disappointed tone as the music stops abruptly.",0,11.357249,-0.054115325
602avenue,602avenue-20251004225444-1771791213427715,"(1) A whimsical, fast-paced orchestral piece with strings and woodwinds begins immediately. (2) A low, continuous ambient hum of an airplane cabin is audible in the background. (3) No vocals are detected throughout the clip; the music remains the dominant audio element.",1,11.550613,-2.436377
602avenue,602avenue-20251004225642-784727458020409,"(1) The sound begins with crisp chewing and swallowing noises. This is interrupted by a sharp, high-pitched female scream, immediately followed by a loud, resonant metallic 'clang' as a pot hits a surface. (2) Upbeat, fast-tempo electronic background music with a strong rhythmic beat begins. (3) Sounds of rustling paper bags and the crunching of fried food are layered over the music. (4) A female voice speaks rapidly in a high-pitched, enthusiastic tone, occasionally dropping to a whisper. (5) The video concludes with the same upbeat music and a final enthusiastic vocal sign-off.",2,10.566223,7.515712
602avenue,602avenue-20251004225909-1713898022917032,"(1) Upbeat, high-tempo pop music begins immediately. A male voice narrates in a high-pitched, energetic, and slightly comedic tone, mimicking a female persona's thoughts. (2) The narration remains continuous and fast-paced, explaining the product benefits. (3) During the cleansing demonstration, faint sound effects of water splashing and liquid dispensing are layered over the music. (4) The music maintains its energy through the final promotional segment until the video ends.",5,11.785765,5.291184
602avenue,602avenue-20251004230118-4550349285197115,"(1) Upbeat, medium-tempo pop music with a funk bassline starts and continues throughout. A woman's voice is heard speaking in Mandarin with an excited and high-pitched tone. (2) Faint audio from the original video clip (a male voice saying 'Oh my god') is heard briefly in the first few seconds. (3) The music stays consistent as the woman narrating the process. Slurping and chewing sounds are clearly audible during the tasting phase. (4) The music and vocals conclude together as the video ends.",2,10.230186,7.117102
602avenue,602avenue-20251005103223-1194918055760651,"(1) High-energy, orchestral theatrical music starts immediately with a strong rhythmic pulse and melodic strings. No vocals are detected. (2) The music continues at a consistent volume and tempo, dominating the audio track. (3) The music maintains its dramatic and slightly comedic tone throughout the scene transitions until the video ends.",1,11.520262,-2.0159535
602avenue,602avenue-20251007011513-1507091624312001,"(1) Upbeat, medium-tempo acoustic guitar music starts immediately. A high-pitched, energetic female voice begins speaking in a mix of Mandarin and Korean. (2) The music continues as a consistent background layer while the female voice remains dominant; a male voice is heard chuckling and providing brief responses in a steady tone. (3) Occasional 'pop' and 'bling' sound effects are synchronized with visual text transitions. The audio ends with the music and female vocal fading out.",3,9.599032,2.2442055
602avenue,602avenue-20251009094243-1224615499859600,"(1) Upbeat, fast-paced electronic background music starts immediately. A high-pitched female voice speaks in an energetic, rapid-fire tone. (2) The music remains constant in the background while the vocal continues the explanation. Several sharp sound effects (SFX) like 'ding' and 'whoosh' are heard synchronized with text appearing on screen. (3) The speaking ends as the music reaches its final loop and cuts off.",0,13.508408,1.0783056
602avenue,602avenue-20251009134537-1613408876362831,"(1) A mid-tempo acoustic track featuring a piano and light percussion begins. A male voice starts singing English words followed by their Korean phonetic translations. (2) The singing continues rhythmically, delivering pairs of phrases like 'Excuse me - Jeogiyo' and 'Maybe - Amadoyo'. No ambient noise is present. (3) The song reaches its conclusion with a final phrase and the music fades out.",1,9.881895,-1.2533603
